key,kind,left_pattern_id,right_pattern_id,gap_bucket,left_pattern,right_pattern,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage
9318384,hetero,142,1534,0,' ' --d=1--> '0','8' --d=1--> ':',26,6,0.26230645,0.10080269,30,0.00300000
33360457,hetero,509,329,1,'3' --d=3--> '2','0' --d=1--> '8',26,8,0.26087668,0.18687938,26,0.00260000
39978970,hetero,610,251,2,'0' --d=2--> '-','-' --d=1--> '1',26,11,0.25926379,0.50533311,25,0.00250000
39125952,hetero,597,120,0,' about' --d=1--> ' ','5' --d=1--> '0',26,13,0.25876751,0.67238720,35,0.00350000
34081354,hetero,520,329,2,'6' --d=2--> ' ','0' --d=1--> '8',26,8,0.25536945,0.18687938,32,0.00320000
48040440,hetero,733,319,0,'7' --d=3--> '2','0' --d=2--> '5',26,5,0.25464104,0.28312425,28,0.00280000
14883200,hetero,227,816,0,'0' --d=3--> '1','1' --d=1--> ':',26,11,0.25274667,0.50533311,25,0.00250000
36310073,hetero,554,391,1,'9' --d=2--> ' ','0' --d=2--> '6',26,7,0.25232488,0.05334799,25,0.00250000
7998946,hetero,122,444,2,'0' --d=3--> ' ','0' --d=1--> '6',26,9,0.25006125,0.30466242,31,0.00310000
3941064,hetero,60,1113,0,' ' --d=2--> '2',':' --d=2--> '5',26,7,0.24945305,0.05334799,30,0.00300000
38407273,hetero,586,397,1,'8' --d=2--> ' ','0' --d=2--> '8',26,9,0.24866950,0.30466242,33,0.00330000
4921721,hetero,75,815,1,'0' --d=3--> '0',':' --d=1--> '3',26,5,0.24610285,0.28312425,16,0.00160000
83886681,hetero,1280,75,1,'0' --d=2--> '/','0' --d=3--> '0',26,8,0.24553154,0.18687938,12,0.00120000
3940056,hetero,60,987,0,' ' --d=2--> '2','/' --d=3--> '/',26,5,0.24403927,0.28312425,17,0.00170000
13117184,hetero,200,1248,0,'0' --d=2--> ' ','2' --d=2--> ':',26,6,0.24326189,0.10080269,23,0.00230000
88997889,hetero,1358,0,1,' since' --d=1--> ' the',' of' --d=1--> ' the',26,7,0.24285267,0.05334799,32,0.00320000
18877824,hetero,288,432,0,' in' --d=2--> '1','9' --d=1--> '0',26,8,0.23842096,0.18687938,29,0.00290000
116523433,hetero,1778,53,1,' September' --d=1--> ' ',"',' --d=2--> '2'",26,8,0.23644268,0.18687938,28,0.00280000
54461265,hetero,831,106,1,'1' --d=2--> ' at','1' --d=3--> '1',26,11,0.23596371,0.50533311,31,0.00310000
9114936,hetero,139,679,0,'2' --d=3--> '1','3' --d=3--> '1',26,8,0.23488729,0.18687938,18,0.00180000
9312528,hetero,142,802,0,' ' --d=1--> '0','8' --d=3--> '2',26,9,0.23487666,0.30466242,33,0.00330000
659456,hetero,10,512,0,"',' --d=1--> ' but'","' there' --d=1--> ""'s""",26,8,0.23055837,0.18687938,34,0.00340000
99942465,hetero,1525,8,1,"'""' --d=1--> ' ('",'0' --d=1--> '0',26,5,0.22739230,0.28312425,5,0.00050000
2435424,hetero,37,1324,0,' ' --d=2--> '9','6' --d=1--> '7',26,12,0.22672877,0.59234449,30,0.00300000
9973744,hetero,152,1534,0,'1' --d=2--> ' ','8' --d=1--> ':',26,5,0.22541923,0.28312425,20,0.00200000
5702008,hetero,87,47,0,"',' --d=1--> ' so'",' it' --d=1--> ' is',26,7,0.22056616,0.05334799,32,0.00320000
47712184,hetero,728,247,0,'4' --d=3--> '2','0' --d=2--> '3',26,5,0.22024117,0.28312425,30,0.00300000
11010136,hetero,168,11,0,' you' --d=1--> ' have',' a' --d=2--> ' of',26,6,0.22015457,0.10080269,32,0.00320000
116523249,hetero,1778,30,1,' September' --d=1--> ' ',"',' --d=3--> '0'",26,8,0.21979044,0.18687938,28,0.00280000
48038105,hetero,733,27,1,'7' --d=3--> '2','1' --d=1--> '0',26,6,0.21972234,0.10080269,30,0.00300000
4987256,hetero,76,815,0,'1' --d=1--> '1',':' --d=1--> '3',26,10,0.21899473,0.41002293,29,0.00290000
1846994,hetero,28,1498,2,'2' --d=2--> '1','4' --d=1--> ':',26,9,0.21653530,0.30466242,33,0.00330000
4920528,hetero,75,666,0,'0' --d=3--> '0','7' --d=2--> '0',26,10,0.21651450,0.41002293,23,0.00230000
21301992,hetero,325,349,0,'3' --d=2--> ' ','1' --d=3--> '4',26,8,0.21403220,0.18687938,28,0.00280000
87294928,hetero,1332,122,0,' April' --d=1--> ' ','0' --d=3--> ' ',26,5,0.21371367,0.28312425,17,0.00170000
50004185,hetero,763,27,1,'9' --d=3--> '2','1' --d=1--> '0',26,11,0.21251803,0.50533311,37,0.00370000
8008136,hetero,122,1593,0,'0' --d=3--> ' ','9' --d=1--> ':',26,8,0.21092913,0.18687938,26,0.00260000
527721,hetero,8,429,1,'0' --d=1--> '0','\n\n' --d=1--> 'The',26,8,0.21041132,0.18687938,34,0.00340000
21301944,hetero,325,343,0,'3' --d=2--> ' ','1' --d=3--> '5',26,9,0.20929490,0.30466242,28,0.00280000
3016225,hetero,46,196,1,'.' --d=1--> ' ','4' --d=1--> '.',26,11,0.20809957,0.50533311,34,0.00340000
14876890,hetero,227,27,2,'0' --d=3--> '1','1' --d=1--> '0',26,12,0.20254075,0.59234449,20,0.00200000
9969745,hetero,152,1034,1,'1' --d=2--> ' ',':' --d=1--> '4',26,5,0.20233914,0.28312425,21,0.00210000
471569,hetero,7,1602,1,'2' --d=1--> '0','5' --d=1--> '-',26,5,0.20178246,0.28312425,21,0.00210000
3866664,hetero,59,5,0,' ' --d=1--> ' •',' ' --d=1--> '2',26,10,0.20117037,0.41002293,30,0.00300000
7999721,hetero,122,541,1,'0' --d=3--> ' ',':' --d=2--> '0',26,5,0.19937450,0.28312425,30,0.00300000
2432880,hetero,37,1006,0,' ' --d=2--> '9','4' --d=1--> '1',26,6,0.19801115,0.10080269,22,0.00220000
10815450,hetero,165,251,2,' ' --d=1--> '9','-' --d=1--> '1',26,6,0.19676414,0.10080269,11,0.00110000
8003264,hetero,122,984,0,'0' --d=3--> ' ','0' --d=3--> '4',26,7,0.19569920,0.05334799,27,0.00270000
77595232,hetero,1184,76,0,'1' --d=2--> '/','1' --d=1--> '1',26,7,0.19447615,0.05334799,20,0.00200000
2232368,hetero,34,518,0,'2' --d=2--> '0','8' --d=1--> '.',26,5,0.18987001,0.28312425,28,0.00280000
7215490,hetero,110,816,2,'1' --d=1--> '3','1' --d=1--> ':',26,11,0.18815796,0.50533311,26,0.00260000
4655040,hetero,71,248,0,'1' --d=3--> '0','1' --d=2--> '2',26,6,0.18438237,0.10080269,27,0.00270000
4724338,hetero,72,718,2,'1' --d=1--> '2','/' --d=2--> '0',26,5,0.18424875,0.28312425,16,0.00160000
13109944,hetero,200,343,0,'0' --d=2--> ' ','1' --d=3--> '5',26,8,0.17642561,0.18687938,33,0.00330000
4719265,hetero,72,84,1,'1' --d=1--> '2',' ' --d=2--> '3',26,9,0.17597990,0.30466242,29,0.00290000
25034778,hetero,382,3,2,' ' --d=3--> '6',' ' --d=1--> '1',26,6,0.17526267,0.10080269,27,0.00270000
2427433,hetero,37,325,1,' ' --d=2--> '9','3' --d=2--> ' ',26,5,0.17264765,0.28312425,26,0.00260000
3278226,hetero,50,178,2,' ' --d=1--> '4','0' --d=2--> '2',26,6,0.17232308,0.10080269,28,0.00280000
13108114,hetero,200,114,2,'0' --d=2--> ' ','1' --d=1--> '5',26,5,0.16903045,0.28312425,31,0.00310000
529328,hetero,8,630,0,'0' --d=1--> '0','6' --d=2--> '0',26,5,0.16755444,0.28312425,13,0.00130000
8388786,hetero,128,22,2,' I' --d=1--> ' was',"',' --d=1--> ' I'",26,8,0.16592007,0.18687938,32,0.00320000
9966585,hetero,152,639,1,'1' --d=2--> ' ',':' --d=1--> '0',26,5,0.16516144,0.28312425,25,0.00250000
28508704,hetero,435,68,0,':' --d=1--> ' ','1' --d=1--> '.',26,13,0.16473905,0.67238720,30,0.00300000
8323330,hetero,127,32,2,'1' --d=2--> '.',' ' --d=1--> ' ',26,9,0.16434012,0.30466242,15,0.00150000
8323680,hetero,127,76,0,'1' --d=2--> '.','1' --d=1--> '1',26,8,0.16365940,0.18687938,18,0.00180000
1641472,hetero,25,384,0,' ' --d=3--> '1','6' --d=1--> '.',26,5,0.16222085,0.28312425,25,0.00250000
1575074,hetero,24,276,2,' ' --d=1--> '3','\n' --d=2--> ' ',26,7,0.16160620,0.05334799,31,0.00310000
120848610,hetero,1844,28,2,' November' --d=1--> ' ','2' --d=2--> '1',26,5,0.15977765,0.28312425,27,0.00270000
1772193,hetero,27,340,1,'1' --d=1--> '0',' ' --d=2--> ':',26,9,0.15511646,0.30466242,19,0.00190000
465393,hetero,7,830,1,'2' --d=1--> '0','4' --d=2--> '1',26,10,0.15144695,0.41002293,27,0.00270000
41681146,hetero,636,31,2,'2' --d=1--> '9','1' --d=1--> '9',26,7,0.14918008,0.05334799,29,0.00290000
208913,hetero,3,1538,1,' ' --d=1--> '1','6' --d=1--> '1',26,8,0.14915854,0.18687938,30,0.00300000
1382121,hetero,21,733,1,"',' --d=1--> ' '",'7' --d=3--> '2',26,6,0.14683981,0.10080269,31,0.00310000
6357090,hetero,97,12,2,"',' --d=1--> ' we'",' to' --d=2--> ' the',26,7,0.14655758,0.05334799,33,0.00330000
3080522,hetero,47,41,2,' it' --d=1--> ' is',' that' --d=1--> ' the',26,8,0.14603514,0.18687938,34,0.00340000
3146209,hetero,48,60,1,' ' --d=2--> '1',' ' --d=2--> '2',26,5,0.14457380,0.28312425,20,0.00200000
35258504,hetero,538,17,0,'7' --d=2--> ' ',' ' --d=2--> '.',26,6,0.14358062,0.10080269,28,0.00280000
777,hetero,0,97,1,' of' --d=1--> ' the',"',' --d=1--> ' we'",26,5,0.14163786,0.28312425,31,0.00310000
2949209,hetero,45,11,1,'.' --d=1--> ' I',' a' --d=2--> ' of',26,11,0.13935300,0.50533311,34,0.00340000
5047400,hetero,77,141,0,'1' --d=2--> '0','0' --d=2--> '1',26,5,0.13929002,0.28312425,20,0.00200000
1704465,hetero,26,66,1,'0' --d=1--> '1',' ' --d=2--> '5',26,6,0.13925002,0.10080269,15,0.00150000
2557505,hetero,39,200,1,'0' --d=2--> '0','0' --d=2--> ' ',26,7,0.13551325,0.05334799,26,0.00260000
100532288,hetero,1534,8,0,'8' --d=1--> ':','0' --d=1--> '0',26,5,0.13529009,0.28312425,29,0.00290000
6948656,hetero,106,230,0,'1' --d=3--> '1','2' --d=2--> ' ',26,9,0.13514814,0.30466242,20,0.00200000
10289160,hetero,157,1,0,' is' --d=1--> ' that',' the' --d=2--> ' of',26,6,0.13474909,0.10080269,32,0.00320000
1377314,hetero,21,132,2,"',' --d=1--> ' '",'1' --d=3--> '2',26,5,0.13388687,0.28312425,30,0.00300000
204585,hetero,3,997,1,' ' --d=1--> '1','6' --d=3--> ' ',26,10,0.13120701,0.41002293,31,0.00310000
10420281,hetero,159,7,1,'1' --d=1--> '6','2' --d=1--> '0',26,5,0.13097390,0.28312425,22,0.00220000
3923,hetero,0,490,3,' of' --d=1--> ' the','0' --d=1--> 's',26,9,0.13089928,0.30466242,32,0.00320000
2100752,hetero,32,450,0,' ' --d=1--> ' ','4' --d=2--> ' ',26,13,0.13064759,0.67238720,31,0.00310000
35717336,hetero,545,27,0,'1' --d=2--> '-','1' --d=1--> '0',26,7,0.12904053,0.05334799,20,0.00200000
3015856,hetero,46,150,0,'.' --d=1--> ' ','1' --d=1--> '8',26,13,0.12760370,0.67238720,34,0.00340000
340346,hetero,5,1583,2,' ' --d=1--> '2','-' --d=2--> '2',26,5,0.12746060,0.28312425,22,0.00220000
11337810,hetero,173,10,2,"' It' --d=1--> ""'s""","',' --d=1--> ' but'",26,7,0.12632743,0.05334799,33,0.00330000
528474,hetero,8,523,2,'0' --d=1--> '0','4' --d=2--> '0',26,8,0.12498082,0.18687938,30,0.00300000
1705202,hetero,26,158,2,'0' --d=1--> '1',' ' --d=2--> '7',26,5,0.12189412,0.28312425,24,0.00240000
3016248,hetero,46,199,0,'.' --d=1--> ' ','1' --d=1--> '7',26,8,0.11951824,0.18687938,30,0.00300000
3014858,hetero,46,25,2,'.' --d=1--> ' ',' ' --d=3--> '1',26,10,0.11688868,0.41002293,22,0.00220000
329114,hetero,5,179,2,' ' --d=1--> '2',' ' --d=3--> '2',26,5,0.11398189,0.28312425,25,0.00250000
1900706,hetero,29,20,2,' to' --d=2--> ' a',' for' --d=1--> ' the',26,5,0.11119330,0.28312425,31,0.00310000
1705504,hetero,26,196,0,'0' --d=1--> '1','4' --d=1--> '.',26,6,0.11060290,0.10080269,25,0.00250000
471498,hetero,7,1593,2,'2' --d=1--> '0','9' --d=1--> ':',26,8,0.11057619,0.18687938,26,0.00260000
526666,hetero,8,297,2,'0' --d=1--> '0','0' --d=2--> '4',26,5,0.11010763,0.28312425,23,0.00230000
8650809,hetero,132,7,1,'1' --d=3--> '2','2' --d=1--> '0',26,6,0.10966935,0.10080269,20,0.00200000
7733498,hetero,118,31,2,' ' --d=2--> '6','1' --d=1--> '9',26,11,0.10758945,0.50533311,34,0.00340000
66986,hetero,1,181,2,' the' --d=2--> ' of',' has' --d=1--> ' been',26,7,0.10634427,0.05334799,32,0.00320000
656042,hetero,10,85,2,"',' --d=1--> ' but'",' have' --d=1--> ' a',26,6,0.10433354,0.10080269,32,0.00320000
21561369,hetero,329,3,1,'0' --d=1--> '8',' ' --d=1--> '1',26,5,0.10173083,0.28312425,25,0.00250000
1638610,hetero,25,26,2,' ' --d=3--> '1','0' --d=1--> '1',26,5,0.10000989,0.28312425,27,0.00270000
38632464,hetero,589,3970,0,' in' --d=1--> ' an',' effort' --d=1--> ' to',25,6,0.81450287,0.06158198,31,0.00310000
232594547,hetero,3549,910,3,' to' --d=1--> ' %',' like' --d=1--> ' this',25,5,0.81377518,0.24390354,30,0.00300000
30686920,hetero,468,2009,0,' to' --d=1--> ' keep',' in' --d=1--> ' mind',25,5,0.74892037,0.24390354,29,0.00290000
196677072,hetero,3001,442,0,' (' --d=1--> 'for',"' example' --d=1--> ','",25,5,0.68083860,0.24390354,28,0.00280000
33192696,hetero,506,3935,0,' United' --d=1--> ' States',' of' --d=1--> ' America',25,5,0.66294716,0.24390354,27,0.00270000
267718168,hetero,4085,451,0,'On' --d=1--> ' the',"' other' --d=2--> ','",25,12,0.63554173,0.63156520,34,0.00340000
26702472,hetero,407,3665,0,' I' --d=1--> ' would',' love' --d=1--> ' to',25,10,0.63404568,0.44924364,33,0.00330000
3767448,hetero,57,3987,0,' as' --d=1--> ' a',' result' --d=2--> ' the',25,9,0.62419044,0.34388313,34,0.00340000
46545056,hetero,710,1812,0,' I' --d=1--> '’m',' not' --d=1--> ' sure',25,6,0.58507838,0.06158198,28,0.00280000
38671216,hetero,590,622,0,"' said' --d=1--> ','","' ""' --d=1--> 'I'",25,8,0.56908462,0.22610009,30,0.00300000
5802632,hetero,88,4433,0,' one' --d=1--> ' of',' my' --d=1--> ' favorite',25,6,0.55517716,0.06158198,30,0.00300000
275973560,hetero,4211,183,0,' not' --d=1--> ' being',' able' --d=1--> ' to',25,10,0.54195007,0.44924364,33,0.00330000
10899840,hetero,166,2608,0,' there' --d=1--> ' is',' no' --d=2--> ' for',25,6,0.54170881,0.06158198,30,0.00300000
72688568,hetero,1109,1143,0,' I' --d=1--> ' didn',"""'t"" --d=1--> ' want'",25,5,0.52777209,0.24390354,26,0.00260000
72686040,hetero,1109,827,0,' I' --d=1--> ' didn',"""'t"" --d=2--> ' it'",25,7,0.51521810,0.09256870,32,0.00320000
2365840,hetero,36,818,0,' with' --d=1--> ' the',' rest' --d=1--> ' of',25,8,0.50810756,0.22610009,32,0.00320000
126157672,hetero,1925,109,0,' as' --d=1--> ' long',' as' --d=1--> ' the',25,6,0.50539028,0.06158198,30,0.00300000
14822440,hetero,226,1413,0,' I' --d=1--> ' can',' tell' --d=1--> ' you',25,7,0.50355987,0.09256870,31,0.00310000
170524992,hetero,2602,40,0,' the' --d=1--> ' size',' of' --d=1--> ' a',25,11,0.49866990,0.54455382,33,0.00330000
35655824,hetero,544,530,0,' so' --d=1--> ' that',' they' --d=1--> ' can',25,7,0.49681430,0.09256870,32,0.00320000
66127928,hetero,1009,263,0,' think' --d=1--> ' it',"""'s"" --d=2--> ' to'",25,5,0.49502483,0.24390354,28,0.00280000
14817752,hetero,226,827,0,' I' --d=1--> ' can',"""'t"" --d=2--> ' it'",25,7,0.49134971,0.09256870,31,0.00310000
70477832,hetero,1075,3329,0,' (' --d=2--> '9','7' --d=2--> ')',25,5,0.49069161,0.24390354,24,0.00240000
70477136,hetero,1075,3242,0,' (' --d=2--> '9','8' --d=2--> ')',25,8,0.47421191,0.22610009,27,0.00270000
2506808,hetero,38,2055,0,' at' --d=1--> ' the',' same' --d=2--> ' as',25,8,0.47014249,0.22610009,32,0.00320000
185865913,hetero,2836,727,1,' since' --d=1--> ' ','9' --d=3--> '.',25,8,0.46027155,0.22610009,31,0.00310000
14756840,hetero,225,1405,0,' I' --d=1--> ' don',"""'t"" --d=1--> ' get'",25,10,0.44594116,0.44924364,35,0.00350000
15011184,hetero,229,430,0,"',' --d=1--> ' if'",' you' --d=1--> ' want',25,5,0.43480063,0.24390354,28,0.00280000
298312,hetero,4,4521,0,' in' --d=1--> ' the',' center' --d=1--> ' of',25,7,0.43104833,0.09256870,29,0.00290000
2498057,hetero,38,961,1,' at' --d=1--> ' the',' time' --d=1--> '.',25,7,0.41540306,0.09256870,30,0.00300000
95422514,hetero,1456,262,2,'s' --d=1--> ' and','9' --d=2--> '0',25,5,0.40053927,0.24390354,25,0.00250000
96768,hetero,1,3904,0,' the' --d=2--> ' of',"' God' --d=1--> ','",25,5,0.39498239,0.24390354,21,0.00210000
26675017,hetero,407,233,1,' I' --d=1--> ' would',' to' --d=1--> ' see',25,5,0.39458419,0.24390354,26,0.00260000
4262545,hetero,65,338,1,' for' --d=1--> ' a',"' time' --d=1--> ','",25,5,0.38792610,0.24390354,28,0.00280000
13309593,hetero,203,723,1,' ' --d=3--> '9',"'s' --d=1--> ','",25,7,0.38596134,0.09256870,28,0.00280000
77604864,hetero,1184,1280,0,'1' --d=2--> '/','0' --d=2--> '/',25,12,0.38375853,0.63156520,25,0.00250000
231672321,hetero,3535,320,1,'1' --d=2--> ' -','1' --d=2--> ':',25,9,0.38144996,0.34388313,11,0.00110000
61878425,hetero,944,1555,1,' at' --d=2--> '1',':' --d=2--> '9',25,12,0.37708188,0.63156520,31,0.00310000
22614065,hetero,345,518,1,'.\n' --d=1--> ' ','8' --d=1--> '.',25,9,0.36895255,0.34388313,33,0.00330000
18877442,hetero,288,384,2,' in' --d=2--> '1','6' --d=1--> '.',25,6,0.36689902,0.06158198,29,0.00290000
51380329,hetero,784,13,1,' is' --d=1--> ' one',' the' --d=3--> ' of',25,5,0.36236472,0.24390354,30,0.00300000
8662770,hetero,132,1502,2,'1' --d=3--> '2','2' --d=1--> '\n\n',25,5,0.35924432,0.24390354,27,0.00270000
61878256,hetero,944,1534,0,' at' --d=2--> '1','8' --d=1--> ':',25,12,0.35318650,0.63156520,26,0.00260000
11862577,hetero,181,70,1,' has' --d=1--> ' been',' by' --d=1--> ' the',25,7,0.35200736,0.09256870,30,0.00300000
1845473,hetero,28,1308,1,'2' --d=2--> '1','\n\n' --d=3--> '\n\n',25,8,0.34194378,0.22610009,32,0.00320000
79954521,hetero,1220,75,1,' $' --d=1--> '2','0' --d=3--> '0',25,6,0.34102174,0.06158198,27,0.00270000
29165952,hetero,445,304,0,'9' --d=1--> '7','8' --d=1--> '0',25,7,0.33808233,0.09256870,11,0.00110000
40964144,hetero,625,518,0,'.\n' --d=2--> ' ','8' --d=1--> '.',25,9,0.33583724,0.34388313,33,0.00330000
1714401,hetero,26,1308,1,'0' --d=1--> '1','\n\n' --d=3--> '\n\n',25,7,0.32998672,0.09256870,31,0.00310000
74777177,hetero,1141,75,1,' more' --d=2--> ' ','0' --d=3--> '0',25,6,0.32619289,0.06158198,29,0.00290000
18875490,hetero,288,140,2,' in' --d=2--> '1','3' --d=1--> '.',25,5,0.32205714,0.24390354,29,0.00290000
19735489,hetero,301,1144,1,' at' --d=1--> ' ',':' --d=3--> '\n\n',25,10,0.32140273,0.44924364,28,0.00280000
64424297,hetero,983,301,1,'7' --d=2--> '1',' at' --d=1--> ' ',25,9,0.31927033,0.34388313,19,0.00190000
3509714,hetero,53,4538,2,"',' --d=2--> '2'",'6' --d=1--> '\n',25,5,0.31739883,0.24390354,22,0.00220000
8202130,hetero,125,1266,2,' in' --d=1--> ' ','8' --d=1--> '4',25,9,0.31721018,0.34388313,31,0.00310000
7405640,hetero,113,9,0,' to' --d=1--> ' get',' to' --d=1--> ' the',25,7,0.31474333,0.09256870,31,0.00310000
39982289,hetero,610,666,1,'0' --d=2--> '-','7' --d=2--> '0',25,9,0.31383855,0.34388313,20,0.00200000
7275136,hetero,111,80,0,' going' --d=1--> ' to',' be' --d=2--> ' to',25,5,0.31293380,0.24390354,28,0.00280000
41878106,hetero,639,75,2,':' --d=1--> '0','0' --d=3--> '0',25,10,0.31143328,0.44924364,22,0.00220000
1116008,hetero,17,237,0,' ' --d=2--> '.',' The' --d=2--> ' of',25,7,0.30972727,0.09256870,22,0.00220000
22611152,hetero,345,154,0,'.\n' --d=1--> ' ',' ' --d=1--> '8',25,9,0.30910679,0.34388313,33,0.00330000
4668769,hetero,71,1964,1,'1' --d=3--> '0','-' --d=2--> '9',25,7,0.30565605,0.09256870,23,0.00230000
297066,hetero,4,4365,2,' in' --d=1--> ' the','7' --d=2--> 's',25,5,0.30521261,0.24390354,29,0.00290000
32112937,hetero,490,37,1,'0' --d=1--> 's',' ' --d=2--> '9',25,6,0.30439734,0.06158198,25,0.00250000
43716065,hetero,667,444,1,'5' --d=3--> '2','0' --d=1--> '6',25,6,0.30411326,0.06158198,16,0.00160000
1084880,hetero,16,4538,0,' ' --d=3--> '0','6' --d=1--> '\n',25,5,0.30316574,0.24390354,22,0.00220000
71040,hetero,1,688,0,' the' --d=2--> ' of',' the' --d=1--> ' two',25,5,0.30098012,0.24390354,30,0.00300000
47063256,hetero,718,1051,0,'/' --d=2--> '0','0' --d=2--> '\n',25,8,0.30085155,0.22610009,6,0.00060000
116523219,hetero,1778,26,3,' September' --d=1--> ' ','0' --d=1--> '1',25,5,0.30043915,0.24390354,23,0.00230000
31331457,hetero,478,656,1,'0' --d=1--> '3','0' --d=2--> ':',25,5,0.30038041,0.24390354,16,0.00160000
120848595,hetero,1844,26,3,' November' --d=1--> ' ','0' --d=1--> '1',25,5,0.29923548,0.24390354,26,0.00260000
29102208,hetero,444,528,0,'0' --d=1--> '6','-' --d=1--> '2',25,11,0.29860970,0.54455382,15,0.00150000
291386,hetero,4,3655,2,' in' --d=1--> ' the','8' --d=2--> 's',25,6,0.29307232,0.06158198,29,0.00290000
34218201,hetero,522,1051,1,'/' --d=1--> '2','0' --d=2--> '\n',25,8,0.29251925,0.22610009,6,0.00060000
21304754,hetero,325,694,2,'3' --d=2--> ' ','0' --d=2--> '\n\n',25,7,0.28626220,0.09256870,32,0.00320000
3408824,hetero,52,119,0,'.' --d=1--> ' It',' would' --d=1--> ' be',25,11,0.28479856,0.54455382,36,0.00360000
43715145,hetero,667,329,1,'5' --d=3--> '2','0' --d=1--> '8',25,10,0.28057006,0.44924364,29,0.00290000
54134162,hetero,826,178,2,'/' --d=1--> '1','0' --d=2--> '2',25,9,0.27780818,0.34388313,20,0.00200000
79954161,hetero,1220,30,1,' $' --d=1--> '2',"',' --d=3--> '0'",25,11,0.27610245,0.54455382,30,0.00300000
13376664,hetero,204,915,0,' ' --d=3--> ':','3' --d=1--> '8',25,7,0.27487709,0.09256870,31,0.00310000
6954121,hetero,106,913,1,'1' --d=3--> '1',':' --d=2--> '2',25,8,0.27391838,0.22610009,28,0.00280000
984744,hetero,15,213,0,' to' --d=1--> ' be',' part' --d=1--> ' of',25,5,0.27330705,0.24390354,30,0.00300000
27987426,hetero,427,444,2,'5' --d=2--> ' ','0' --d=1--> '6',25,6,0.26787159,0.06158198,16,0.00160000
59114432,hetero,902,120,0,'0' --d=1--> '-','5' --d=1--> '0',25,10,0.26344490,0.44924364,28,0.00280000
47714048,hetero,728,480,0,'4' --d=3--> '2','0' --d=2--> '9',25,10,0.26169134,0.44924364,35,0.00350000
116523210,hetero,1778,25,2,' September' --d=1--> ' ',' ' --d=3--> '1',25,5,0.25703804,0.24390354,23,0.00230000
16192314,hetero,247,615,2,'0' --d=2--> '3',':' --d=1--> '1',25,8,0.25576622,0.22610009,21,0.00210000
7217866,hetero,110,1113,2,'1' --d=1--> '3',':' --d=2--> '5',25,5,0.25510639,0.24390354,20,0.00200000
52563048,hetero,802,397,0,'8' --d=3--> '2','0' --d=2--> '8',25,9,0.25459520,0.34388313,32,0.00320000
120848586,hetero,1844,25,2,' November' --d=1--> ' ',' ' --d=3--> '1',25,5,0.25405339,0.24390354,26,0.00260000
11010144,hetero,168,12,0,' you' --d=1--> ' have',' to' --d=2--> ' the',25,5,0.25305753,0.24390354,29,0.00290000
10817768,hetero,165,541,0,' ' --d=1--> '9',':' --d=2--> '0',25,7,0.24479600,0.09256870,29,0.00290000
32047152,hetero,489,6,0,' was' --d=2--> ' in',' ' --d=2--> '0',25,12,0.24340160,0.63156520,37,0.00370000
12845586,hetero,196,66,2,'4' --d=1--> '.',' ' --d=2--> '5',25,12,0.23833702,0.63156520,30,0.00300000
10361784,hetero,158,887,0,' ' --d=2--> '7',':' --d=3--> ':',25,7,0.23787751,0.09256870,20,0.00200000
1641978,hetero,25,447,2,' ' --d=3--> '1','0' --d=1--> '4',25,6,0.23422088,0.06158198,18,0.00180000
479697,hetero,7,2618,1,'2' --d=1--> '0','6' --d=1--> ')',25,11,0.23325181,0.54455382,24,0.00240000
538873,hetero,8,1823,1,'0' --d=1--> '0','-' --d=3--> '0',25,6,0.23216327,0.06158198,28,0.00280000
11667816,hetero,178,301,0,'0' --d=2--> '2',' at' --d=1--> ' ',25,9,0.22669443,0.34388313,15,0.00150000
29492490,hetero,450,161,2,'4' --d=2--> ' ','1' --d=1--> '4',25,6,0.22581137,0.06158198,28,0.00280000
