model,step,layer,coarse_band,coarse_V,sum_constituent_fine_V,within_group_response_cross_term,cross_term_over_coarse_V,coarse_input_energy,sum_constituent_fine_energy,energy_reconstruction_relative_error
lb,30000,5,M,0.3933030366897583,0.39321190398186423,9.113270789407046e-05,0.00023171117279208024,5.803802490234375,5.803802102804184,6.675454440290463e-08
lb,30000,5,T,0.0039946609176695,0.0039392712847073404,5.5389632962159555e-05,0.013865916057394446,0.4192478954792022,0.419247885351069,2.4157862997526637e-08
lb,30000,6,H,10.431923866271973,10.431923866271973,0.0,0.0,18.024301528930664,18.024301528930664,0.0
lb,30000,6,M,0.4494565725326538,0.4540525032207369,-0.004595930688083116,-0.010225527823935012,8.166863441467285,8.166863560676575,1.4596704157620116e-08
lb,30000,6,T,0.0080890906974673,0.008192036916625204,-0.00010294621915790496,-0.012726550240082918,0.7016923427581787,0.7016923475312064,6.8021657768577416e-09
lb,30000,7,H,10.695856094360352,10.695856094360352,0.0,0.0,41.24869155883789,41.24869155883789,0.0
lb,30000,7,M,0.996545910835266,0.9853256922215222,0.011220218613743782,0.011259108578689999,14.265410423278809,14.265411376953125,6.685221722397906e-08
lb,30000,7,T,0.010183379985392,0.009941258067555896,0.00024212191783610365,0.02377618415333869,1.0069684982299805,1.0069686700589955,1.7063991109810462e-07
lb,30000,8,H,9.917386054992676,9.917386054992676,0.0,0.0,55.85735702514648,55.85735702514648,0.0
lb,30000,8,M,1.7409982681274414,1.6384797990322113,0.1025184690952301,0.058884877125981,41.795684814453125,41.795687675476074,6.845259174290156e-08
lb,30000,8,T,0.0364156998693943,0.03527590679732349,0.0011397930720708147,0.031299496540193025,3.4509685039520264,3.450968574732542,2.0510333719278803e-08
lb,30000,9,H,16.271831512451172,16.271831512451172,0.0,0.0,69.39739227294922,69.39739227294922,0.0
lb,30000,9,M,1.362312078475952,1.404349748045206,-0.042037669569254144,-0.030857591467795393,44.381954193115234,44.3819522857666,4.297576948759904e-08
lb,30000,9,T,0.042876835912466,0.044358155995723486,-0.0014813200832574855,-0.03454826019069208,4.296861171722412,4.296861308626831,3.186149447169519e-08
lb,30000,10,H,17.55936622619629,17.55936622619629,0.0,0.0,124.61949157714844,124.61949157714844,0.0
lb,30000,10,M,2.078495740890503,2.1684289313852787,-0.08993319049477577,-0.043268402588231974,61.49160003662109,61.49159574508667,6.97905797566967e-08
lb,30000,10,T,0.0332992598414421,0.03245268845967037,0.0008465713817717296,0.025423129096645618,4.488290786743164,4.48829054646194,5.3535128552833494e-08
lb,30000,11,H,21.012895584106445,21.012895584106445,0.0,0.0,235.6323699951172,235.6323699951172,0.0
lb,30000,11,M,3.518142938613892,4.012821301817894,-0.49467836320400194,-0.14060780696957684,203.14532470703125,203.14531421661377,5.1639965111664006e-08
lb,30000,11,T,0.0874864682555198,0.09351516065362327,-0.006028692398103469,-0.06890999852109243,11.91557502746582,11.91557554807514,4.369149772545846e-08
lb,30000,12,H,32.07358169555664,32.07358169555664,0.0,0.0,332.8388977050781,332.8388977050781,0.0
lb,30000,12,M,3.04262113571167,3.4328190684318542,-0.3901979327201843,-0.12824400913422201,194.6267852783203,194.62677478790283,5.3900173429198025e-08
lb,30000,12,T,0.0494121611118316,0.04988246964057878,-0.0004703085287471806,-0.009518072437324878,9.857617378234863,9.857617799192667,4.270380839244689e-08
